diciembre-comida-despensa-gluhwein gewurtze,5
diciembre-comida-despensa-nahkauf,10
diciembre-comida-despensa-nahkauf,6
diciembre-comida-despensa-nahkauf,6
diciembre-comida-restaurante-acc cafe,6
diciembre-comida-restaurante-acc cafe,4
diciembre-comida-restaurante-asia lake,6
diciembre-comida-restaurante-asian bistro,7
diciembre-comida-restaurante-back factory,2
diciembre-comida-restaurante-cafe hbf,1
diciembre-comida-restaurante-comida nurnberg,6
diciembre-comida-restaurante-desayuno,3
diciembre-comida-restaurante-desayuno aeropuerto,11
diciembre-comida-restaurante-doner,4
diciembre-comida-restaurante-flammkuchen,7
diciembre-comida-restaurante-frischback,3
diciembre-comida-restaurante-glühwein kuchen,3
diciembre-comida-restaurante-handbrot,5
diciembre-comida-restaurante-kebap,4
diciembre-comida-restaurante-kebap,5
diciembre-comida-restaurante-mcdonalds,3
diciembre-comida-restaurante-mensa,2
diciembre-comida-restaurante-mensa,2
diciembre-comida-restaurante-mensa,2
diciembre-comida-restaurante-mensa,2
diciembre-comida-restaurante-mensa,3
diciembre-comida-restaurante-monchshof,25
diciembre-comida-restaurante-netto,5
diciembre-comida-restaurante-panes hbf,3
diciembre-comida-restaurante-salchichas,3
diciembre-comida-restaurante-snacks,2
diciembre-entretenimiento-otros-entrada mercado,1
diciembre-entretenimiento-otros-entrada museo,2
diciembre-entretenimiento-viajes-hostal berlin,15
diciembre-entretenimiento-viajes-nurnberg hospedaje,41
diciembre-entretenimiento-viajes-nurnberg transporte,40
diciembre-gestiones bancarias-comisiones-balance comisiones,18
diciembre-gestiones bancarias-comisiones-comision,1
diciembre-hogar-lavanderia-lavanderia,4
diciembre-hogar-renta-studentenwerk,207
diciembre-hogar-telefono-o2,25
diciembre-personales-otros-baño,1
diciembre-personales-otros-baño,1
diciembre-personales-otros-prestamo marat,4
diciembre-personales-regalos-especias,11
diciembre-personales-regalos-glühwein pfand,3
diciembre-personales-regalos-imanes mar,8
diciembre-personales-regalos-imanes mar,3
diciembre-personales-regalos-nanu nana,7
diciembre-personales-regalos-postal,2
diciembre-personales-regalos-radio,15
diciembre-transporte-transporte publico-bus,3
diciembre-transporte-transporte publico-s bahn,3
julio-comida-alcohol-bar,4
julio-comida-alcohol-nahkauf,11
julio-comida-alcohol-reserve bank,6
julio-comida-alcohol-schwarzburger hof,4
julio-comida-alcohol-stubenfliege,12
julio-comida-alcohol-stubenfliege,16
julio-comida-alcohol-zum falken,3
julio-comida-alcohol-zum falken,2
julio-comida-despensa-club mate,2
julio-comida-despensa-dm,4
julio-comida-despensa-herkules,37
julio-comida-despensa-nahkauf,5
julio-comida-despensa-nahkauf,3
julio-comida-despensa-nahkauf,9
julio-comida-despensa-nahkauf,8
julio-comida-despensa-nahkauf,6
julio-comida-despensa-nahkauf,7
julio-comida-despensa-nahkauf,20
julio-comida-despensa-nahkauf,23
julio-comida-despensa-rewe,17
julio-comida-restaurante-back factory,3
julio-comida-restaurante-back factory,5
julio-comida-restaurante-chai,3
julio-comida-restaurante-city kebap,10
julio-comida-restaurante-city kebap,2
julio-comida-restaurante-city kebap,8
julio-comida-restaurante-city kebap,4
julio-comida-restaurante-city kebap,6
julio-comida-restaurante-city kebap,4
julio-comida-restaurante-city kebap,4
julio-comida-restaurante-comida ana,5
julio-comida-restaurante-comida tren,6
julio-comida-restaurante-damas,4
julio-comida-restaurante-divan,4
julio-comida-restaurante-eiscafe,1
julio-comida-restaurante-eiskaffee,4
julio-comida-restaurante-el niño,13
julio-comida-restaurante-frischback,5
julio-comida-restaurante-frischback,4
julio-comida-restaurante-fritz,1
julio-comida-restaurante-fritz,3
julio-comida-restaurante-iced coffee,4
julio-comida-restaurante-kebap,5
julio-comida-restaurante-kebap,4
julio-comida-restaurante-kebap,4
julio-comida-restaurante-mensa,3
julio-comida-restaurante-mensa,4
julio-comida-restaurante-mensa,4
julio-comida-restaurante-mensa,3
julio-comida-restaurante-mensa,2
julio-comida-restaurante-mensa,3
julio-comida-restaurante-mensa,3
julio-comida-restaurante-milky way,2
julio-comida-restaurante-redbull,1
julio-comida-restaurante-tapa mozzarella,2
julio-educacion-colegiatura-bauhaus,167
julio-educacion-utiles-copias,4
julio-entretenimiento-otros-buchenwald,3
julio-entretenimiento-viajes-flixbus praga,56
julio-hogar-lavanderia-lavanderia,5
julio-hogar-renta-studierendenwerk,10
julio-hogar-renta-studierendenwerk,217
julio-hogar-renta-studierendenwerk,10
julio-hogar-renta-studierendenwerk,10
julio-hogar-telefono-o2,25
julio-hogar-telefono-o2,12
julio-personales-gadgets-amazon audifonos,39
julio-personales-peluqueria-hakans,13
julio-salud-farmacia-apotheke,6
julio-salud-seguro medico-aok,88
julio-salud-seguro medico-mawista,37
junio-comida-alcohol-nahkauf,4
junio-comida-alcohol-nahkauf,1
junio-comida-alcohol-rewe,2
junio-comida-alcohol-schwarzburger hof,7
junio-comida-alcohol-schwarzburger hof,4
junio-comida-despensa-edeka,25
junio-comida-despensa-herkules,25
junio-comida-despensa-nahkauf,13
junio-comida-despensa-nahkauf,11
junio-comida-despensa-nahkauf,16
junio-comida-despensa-nahkauf,15
junio-comida-despensa-nahkauf,30
junio-comida-despensa-rewe,6
junio-comida-despensa-rewe,28
junio-comida-restaurante-back factory,2
junio-comida-restaurante-back factory,2
junio-comida-restaurante-back factory,3
junio-comida-restaurante-back factory,2
junio-comida-restaurante-back factory,3
junio-comida-restaurante-back factory,2
junio-comida-restaurante-back factory,2
junio-comida-restaurante-botana apolda,1
junio-comida-restaurante-bratwurst,3
junio-comida-restaurante-cafe,5
junio-comida-restaurante-cafe y pan munich,4
junio-comida-restaurante-city kebap,4
junio-comida-restaurante-city kebap,6
junio-comida-restaurante-city kebap,4
junio-comida-restaurante-club mate,2
junio-comida-restaurante-currywurst,4
junio-comida-restaurante-divan,12
junio-comida-restaurante-eis cafe,4
junio-comida-restaurante-eis cafe,4
junio-comida-restaurante-eiskaffee,1
junio-comida-restaurante-fiesta mexa,10
junio-comida-restaurante-fritz,3
junio-comida-restaurante-helado apolda,2
junio-comida-restaurante-kaffe alt wien,40
junio-comida-restaurante-kebap,5
junio-comida-restaurante-matte projekt eins,3
junio-comida-restaurante-mcdonalds,18
junio-comida-restaurante-mcdonalds,3
junio-comida-restaurante-mcdonalds,18
junio-comida-restaurante-mensa,4
junio-comida-restaurante-mensa,3
junio-comida-restaurante-mensa,2
junio-comida-restaurante-mensa,3
junio-comida-restaurante-mensa,5
junio-comida-restaurante-mensa,3
junio-comida-restaurante-mensa,2
junio-comida-restaurante-mensa,2
junio-comida-restaurante-mensa,2
junio-comida-restaurante-nahkauf,4
junio-comida-restaurante-pizza,5
junio-comida-restaurante-pizza vienna,18
junio-comida-restaurante-project eins,1
junio-comida-restaurante-project eins,3
junio-comida-restaurante-reserve bank,6
junio-comida-restaurante-sachertorte,15
junio-comida-restaurante-sandwich erfurt,3
junio-comida-restaurante-schitzel y cerveza,15
junio-comida-restaurante-shots project eins,15
junio-comida-restaurante-subway,7
junio-comida-restaurante-subway,6
junio-comida-restaurante-super slazburg,4
junio-comida-restaurante-weisse wurst,3
junio-entretenimiento-viajes-tabak,56
junio-entretenimiento-viajes-walking tour,10
junio-entretenimiento-viajes-westbahn,52
junio-gestiones bancarias-comisiones-db,10
junio-hogar-renta-studierendenwerk,217
junio-hogar-renta-studierendenwerk,10
junio-hogar-renta-studierendenwerk,10
junio-hogar-telefono-o2,11
junio-hogar-telefono-o2,25
junio-hogar-telefono-o2,10
junio-personales-otros-dm gel,2
junio-personales-peluqueria-hakans,13
junio-personales-regalos-estampillas postales,8
junio-personales-regalos-estampillas postales,9
junio-personales-regalos-postales,5
junio-salud-seguro medico-aok,88
junio-salud-seguro medico-mawista,37
marzo-comida-despensa-rewe,14
marzo-comida-restaurante-andys comida,17
marzo-comida-restaurante-bakery,6
marzo-comida-restaurante-comida china bim bim,11
marzo-educacion-colegiatura-fee y thoska,180
marzo-entretenimiento-cine-cinestar,21
marzo-hogar-lavanderia-lavanderia,19
marzo-hogar-renta-hostal labyrinth,143
marzo-personales-gadgets-adaptador,8
mayo-comida-alcohol-bratwurst,5
mayo-comida-alcohol-cerveza,6
mayo-comida-alcohol-cerveza,3
mayo-comida-alcohol-cerveza festival,6
mayo-comida-alcohol-cerveza y botana,5
mayo-comida-alcohol-cervezas champions,27
mayo-comida-alcohol-fest,4
mayo-comida-alcohol-keller,5
mayo-comida-alcohol-project eins,4
mayo-comida-alcohol-reserve bank,3
mayo-comida-alcohol-rewe,12
mayo-comida-alcohol-rewe cervezas,5
mayo-comida-despensa-hercules,42
mayo-comida-despensa-nahkauf,6
mayo-comida-despensa-rewe,28
mayo-comida-despensa-rewe cervezas,14
mayo-comida-personales-mensa,2
mayo-comida-restaurante-agustiner,19
mayo-comida-restaurante-augustiner,17
mayo-comida-restaurante-back factory,2
mayo-comida-restaurante-back factory,2
mayo-comida-restaurante-back factory,3
mayo-comida-restaurante-back factory,2
mayo-comida-restaurante-back factory,2
mayo-comida-restaurante-back factory,2
mayo-comida-restaurante-botana apolda,14
mayo-comida-restaurante-bratwurst,3
mayo-comida-restaurante-bratwurst,3
mayo-comida-restaurante-brötchen hbf,2
mayo-comida-restaurante-burger munich,19
mayo-comida-restaurante-cafe,1
mayo-comida-restaurante-cafe,1
mayo-comida-restaurante-cafe & kandinsky,3
mayo-comida-restaurante-cafe maquina,1
mayo-comida-restaurante-cena munich,11
mayo-comida-restaurante-cerveza apolda,3
mayo-comida-restaurante-chai latte m18,1
mayo-comida-restaurante-city kebap,4
mayo-comida-restaurante-city kebap,4
mayo-comida-restaurante-city kebap,6
mayo-comida-restaurante-city kebap,4
mayo-comida-restaurante-city kebap,4
mayo-comida-restaurante-comida füssen,23
mayo-comida-restaurante-food fest,4
mayo-comida-restaurante-helado apolda,1
mayo-comida-restaurante-hotdog special,5
mayo-comida-restaurante-mcdonalds,2
mayo-comida-restaurante-mcdonalds,2
mayo-comida-restaurante-mensa,5
mayo-comida-restaurante-mensa,1
mayo-comida-restaurante-mensa,2
mayo-comida-restaurante-mensa,2
mayo-comida-restaurante-mensa,3
mayo-comida-restaurante-mensa,3
mayo-comida-restaurante-mensa,2
mayo-comida-restaurante-mesna,5
mayo-comida-restaurante-pizza dantonnio,7
mayo-comida-restaurante-pommes erfurt,3
mayo-comida-restaurante-sandwich erfurt,2
mayo-comida-restaurante-tarro de cerveza,10
mayo-comida-restaurante-zob munich,6
mayo-educacion-cursos-matlab tut,17
mayo-entretenimiento-cine-cinestar,17
mayo-entretenimiento-cine-deadpool,9
mayo-entretenimiento-fiestas-nahkauf,10
mayo-entretenimiento-viajes-bayern db,31
mayo-entretenimiento-viajes-flixbus munich,38
mayo-entretenimiento-viajes-ticket castillos,23
mayo-gestiones bancarias-comisiones-comision cash,4
mayo-gestiones bancarias-comisiones-comision cash,5
mayo-hogar-decoracion-cosas roomate,10
mayo-hogar-lavanderia-lavadora,2
mayo-hogar-lavanderia-lavadora,2
mayo-hogar-lavanderia-lavanderia,6
mayo-hogar-lavanderia-lavanderia,6
mayo-hogar-lavanderia-secadora,4
mayo-hogar-renta-studierendenwerk,222
mayo-hogar-telefono-o2,26
mayo-personales-accesorios-parche,5
mayo-personales-gadgets-router adaptador tuppers amazon,38
mayo-personales-otros-deutsche post,6
mayo-personales-otros-yoga amazon,10
mayo-personales-peluqueria-corte pelo,13
mayo-personales-regalos-postales,4
mayo-salud-seguro medico-aok,88
noviembre-comida-alcohol-cerveza,2
noviembre-comida-alcohol-cerveza,3
noviembre-comida-alcohol-cerveza,6
noviembre-comida-alcohol-cervezas,8
noviembre-comida-alcohol-gin,10
noviembre-comida-alcohol-ron,5
noviembre-comida-alcohol-salon k,3
noviembre-comida-alcohol-vodka,4
noviembre-comida-despensa-gluhwein gwurze,3
noviembre-comida-despensa-nahkauf,12
noviembre-comida-despensa-rewe,13
noviembre-comida-despensa-rewe,31
noviembre-comida-restaurante-acc tandem,7
noviembre-comida-restaurante-asia bistro,6
noviembre-comida-restaurante-asian bistro,10
noviembre-comida-restaurante-asian bistro,4
noviembre-comida-restaurante-asian food,8
noviembre-comida-restaurante-back factory,2
noviembre-comida-restaurante-back factory,1
noviembre-comida-restaurante-cerveza,2
noviembre-comida-restaurante-city kebap,4
noviembre-comida-restaurante-city kebap,4
noviembre-comida-restaurante-club mate,3
noviembre-comida-restaurante-fama,3
noviembre-comida-restaurante-kaffee,1
noviembre-comida-restaurante-kaffee mensa,1
noviembre-comida-restaurante-kaffee mensa,1
noviembre-comida-restaurante-kaffee mensa,3
noviembre-comida-restaurante-kaffee mensa,1
noviembre-comida-restaurante-m18,1
noviembre-comida-restaurante-maquinita,2
noviembre-comida-restaurante-mensa,2
noviembre-comida-restaurante-mensa,4
noviembre-comida-restaurante-mensa,2
noviembre-comida-restaurante-mensa,3
noviembre-comida-restaurante-mensa,1
noviembre-comida-restaurante-mensa,2
noviembre-comida-restaurante-mensa,2
noviembre-comida-restaurante-mensa,3
noviembre-comida-restaurante-mensa,3
noviembre-comida-restaurante-mensa,2
noviembre-comida-restaurante-mensa,3
noviembre-comida-restaurante-mensa,4
noviembre-comida-restaurante-mensa,4
noviembre-comida-restaurante-mensa,3
noviembre-comida-restaurante-mensa,4
noviembre-comida-restaurante-mensa,2
noviembre-comida-restaurante-mensa,3
noviembre-comida-restaurante-mensa,3
noviembre-comida-restaurante-mensa,3
noviembre-comida-restaurante-mensa,3
noviembre-comida-restaurante-nahkauf,7
noviembre-comida-restaurante-nahkauf,22
noviembre-comida-restaurante-nahkauf,10
noviembre-comida-restaurante-nahkauf,2
noviembre-comida-restaurante-rewe,18
noviembre-comida-restaurante-rewe,19
noviembre-comida-restaurante-snacks,3
noviembre-comida-restaurante-torta,3
noviembre-gestiones bancarias-comision-comision,1
noviembre-hogar-decoracion-mac geiz,5
noviembre-hogar-impuestos-rundfunk,53
noviembre-hogar-lavanderia-lavanderia,4
noviembre-hogar-lavanderia-lavanderia,6
noviembre-hogar-lavanderia-lavanderia,2
noviembre-hogar-renta-studierendenwerk,207
noviembre-hogar-telefono-o2,25
noviembre-hogar-telefono-o2,10
noviembre-personales-gadgets-saturn,20
noviembre-personales-peluqueria-hakhans,18
octubre-comida-alcohol-cerveza,1
octubre-comida-alcohol-cerveza apulaner,6
octubre-comida-alcohol-cerveza augustiner,12
octubre-comida-alcohol-cerveza augustiner,12
octubre-comida-alcohol-cerveza elefante,2
octubre-comida-alcohol-cerveza hb,12
octubre-comida-alcohol-cerveza hb,12
octubre-comida-alcohol-cerveza paulaner,13
octubre-comida-alcohol-cerveza paulaner,13
octubre-comida-alcohol-cerveza wein zelt,13
octubre-comida-alcohol-chela fisch vroni,13
octubre-comida-alcohol-moh cerveza hb,5
octubre-comida-despensa-edeka,32
octubre-comida-despensa-nahkauf,16
octubre-comida-despensa-nahkauf,14
octubre-comida-despensa-nahkauf,3
octubre-comida-despensa-papel baño,2
octubre-comida-despensa-pho frankfurt ,7
octubre-comida-despensa-provisiones,5
octubre-comida-restaurante-agua hostal,3
octubre-comida-restaurante-american dinner,8
octubre-comida-restaurante-asian food,24
octubre-comida-restaurante-asian food,8
octubre-comida-restaurante-asian pho,8
octubre-comida-restaurante-back factory,3
octubre-comida-restaurante-back factory,2
octubre-comida-restaurante-back factory,2
octubre-comida-restaurante-burger king,16
octubre-comida-restaurante-cafe,7
octubre-comida-restaurante-cafe y sandwich,3
octubre-comida-restaurante-city kebap,4
octubre-comida-restaurante-city kebap,4
octubre-comida-restaurante-city kebap,4
octubre-comida-restaurante-crepa,5
octubre-comida-restaurante-desayuno,6
octubre-comida-restaurante-desayuno,5
octubre-comida-restaurante-doner kebab ,3
octubre-comida-restaurante-fritten,4
octubre-comida-restaurante-grill party,5
octubre-comida-restaurante-kaffe men,1
octubre-comida-restaurante-kaffe mensa,1
octubre-comida-restaurante-kaffee mensa,1
octubre-comida-restaurante-kaffee mensa,1
octubre-comida-restaurante-kaffee mensa,1
octubre-comida-restaurante-kaffee mensa,1
octubre-comida-restaurante-kaffee mensa,1
octubre-comida-restaurante-kebap,5
octubre-comida-restaurante-mcdonalds,13
octubre-comida-restaurante-mcdonalds,7
octubre-comida-restaurante-mensa,2
octubre-comida-restaurante-mensa,2
octubre-comida-restaurante-mensa,3
octubre-comida-restaurante-mensa,2
octubre-comida-restaurante-mensa,2
octubre-comida-restaurante-mensa,3
octubre-comida-restaurante-mensa,2
octubre-comida-restaurante-mensa,3
octubre-comida-restaurante-mensa,2
octubre-comida-restaurante-mensa,3
octubre-comida-restaurante-mensa,2
octubre-comida-restaurante-mensa,3
octubre-comida-restaurante-mensa,2
octubre-comida-restaurante-mensa,3
octubre-comida-restaurante-mensa,2
octubre-comida-restaurante-mensa,7
octubre-comida-restaurante-nahkauf,30
octubre-comida-restaurante-nahkauf,16
octubre-comida-restaurante-nahkauf,3
octubre-comida-restaurante-nahkauf,12
octubre-comida-restaurante-nahkauf,6
octubre-comida-restaurante-nahkauf,10
octubre-comida-restaurante-nueces,3
octubre-comida-restaurante-pollo augustiner,12
octubre-comida-restaurante-provisiones,4
octubre-comida-restaurante-redbull,3
octubre-comida-restaurante-weisswurst,5
octubre-entretenimiento-eventos-clases baile,30
octubre-entretenimiento-otros-rueda de la fortuna,5
octubre-entretenimiento-viajes-blabla frankfurt,18
octubre-entretenimiento-viajes-blabla weimar,14
octubre-entretenimiento-viajes-hostal praga,22
octubre-hogar-decoracion-mac geiz,3
octubre-hogar-decoracion-muller pizarron,15
octubre-hogar-lavanderia-lavanderia,4
octubre-hogar-lavanderia-lavanderia,4
octubre-hogar-renta-studierendenwerk,207
octubre-hogar-telefono-o2,25
octubre-hogar-telefono-o2,10
octubre-personales-gadgets-secadora,17
octubre-personales-otros-libro,1
octubre-personales-peluqueria-peluqueria,14
octubre-salud-farmacia-dm,4
octubre-salud-farmacia-medicina tos,10
septiembre-comida-alcohol-cerveza,2
septiembre-comida-alcohol-cerveza,3
septiembre-comida-alcohol-cerveza erfurt,6
septiembre-comida-alcohol-cerveza nahkauf,2
septiembre-comida-alcohol-cerveza rewe,1
septiembre-comida-alcohol-kickerkeller cerveza,3
septiembre-comida-alcohol-kickerkeller shots,4
septiembre-comida-alcohol-rewe,3
septiembre-comida-alcohol-ron erfurt,4
septiembre-comida-alcohol-ron erfurt,4
septiembre-comida-alcohol-salsa bar,7
septiembre-comida-despensa-dm,12
septiembre-comida-despensa-edeka,39
septiembre-comida-despensa-edeka,9
septiembre-comida-despensa-nahkauf,31
septiembre-comida-despensa-nahkauf,5
septiembre-comida-despensa-nahkauf,24
septiembre-comida-despensa-nahkauf,21
septiembre-comida-despensa-rewe,7
septiembre-comida-despensa-rewe,17
septiembre-comida-restaurante-arko,2
septiembre-comida-restaurante-back factory,3
septiembre-comida-restaurante-back factory,2
septiembre-comida-restaurante-back factory,5
septiembre-comida-restaurante-cafe,3
septiembre-comida-restaurante-cerveza oktoberfest,10
septiembre-comida-restaurante-china town,8
septiembre-comida-restaurante-city kebap,2
septiembre-comida-restaurante-city kebap,4
septiembre-comida-restaurante-club mate,3
septiembre-comida-restaurante-comida china,5
septiembre-comida-restaurante-croissant,2
septiembre-comida-restaurante-damas,4
septiembre-comida-restaurante-fama,2
septiembre-comida-restaurante-frischback,3
septiembre-comida-restaurante-frischback,3
septiembre-comida-restaurante-frischback,2
septiembre-comida-restaurante-frischback,2
septiembre-comida-restaurante-mcdonalds,3
septiembre-comida-restaurante-mcdonalds,13
septiembre-comida-restaurante-mcdonalds,11
septiembre-comida-restaurante-mensa,3
septiembre-comida-restaurante-mensa,2
septiembre-comida-restaurante-mensa,2
septiembre-comida-restaurante-mensa,3
septiembre-comida-restaurante-mensa,2
septiembre-comida-restaurante-mensa,3
septiembre-comida-restaurante-mensa,2
septiembre-comida-restaurante-mensa,2
septiembre-comida-restaurante-papas,1
septiembre-comida-restaurante-redbull,3
septiembre-comida-restaurante-reserve bank,4
septiembre-comida-restaurante-subway,3
septiembre-comida-restaurante-subway,7
septiembre-comida-restaurante-subway,7
septiembre-entretenimiento-eventos-entrada,10
septiembre-entretenimiento-eventos-kickerkeller cover,6
septiembre-entretenimiento-otros-twister jena,5
septiembre-gestiones bancarias-comisiones-balance statement,18
septiembre-hogar-lavanderia-lavanderia,4
septiembre-hogar-lavanderia-lavanderia,2
septiembre-hogar-renta-studierendenwerk,217
septiembre-hogar-renta-studierendenwerk,10
septiembre-hogar-renta-studierendenwerk,10
septiembre-hogar-telefono-o2,25
septiembre-hogar-telefono-o2,10
septiembre-personales-gadgets-licuadora,38
septiembre-personales-otros-bicicleta,60
septiembre-personales-otros-stadtverwaltung,100
septiembre-personales-peluqueria-hakans,13
septiembre-salud-seguro medico-aok,88
